$x1,$x2,$x3,$x4,$x5,$x6,$x7,$x8,$x9,$x10,$x11,$x12,$x13,$x14,$x15,$x16,$x17,$x18,$x19,$x20,$x21,$x22,$x23,$x24,$x25,$x26,$x27,$x28,$x29,$x30,$x31,$x32,$x33,$x34,$x35,$x36,$x37,$x38,$x39,$x40,$x41,$x42,$x43,$x44,$x45,$x46,$x47,$x48,$x49,$x50,>>f1,>>f2,>>f3
2, -1, 1, 1, -1, -1, 1, 3, -1, 1, 2, 1, 2, 0, 0, 1, -1, -1, 3, 1, 3, 2, 3, 3, 0, 3, 0, 0, 2, -1, 0, 1, 2, 1, 2, 3, -1, 2, 0, -1, -1, 1, -1, 3, 2, 0, 3, 0, 1, 0, 3460, 740, 681
-1, -1, -1, 0, -1, 0, -1, 0, 3, 3, 3, 0, 1, 0, 1, 2, -1, -1, 2, 0, 2, 3, -1, 1, 2, 2, 3, -1, 1, 1, 0, 1, 2, 3, 0, 0, 2, 1, 2, 3, 1, -1, -1, -1, -1, 3, 1, 3, 3, 2, 3039, 740, 681
3, 2, -1, 1, 3, -1, -1, 2, 0, -1, 0, 0, 3, -1, 0, -1, 3, 0, 1, -1, 1, 1, 3, 2, -1, -1, 1, 2, 0, 0, 2, 1, 0, 1, 2, 2, -1, 3, 2, 1, 0, 2, 1, 3, 3, 0, 3, 1, 3, 2, 3519, 740, 681
1, 0, 3, 0, 0, -1, 1, 3, 0, 0, 3, 1, 1, -1, 1, 2, 2, 2, 3, 1, 2, -1, 3, 2, 2, 0, 1, 3, -1, 2, 2, 0, 1, 2, 1, 1, -1, 2, 0, 1, -1, 3, 0, 3, 0, -1, -1, 2, 3, -1, 3686, 740, 681
0, 0, 0, -1, 0, -1, 2, 1, 2, 2, -1, 2, 2, 1, -1, 2, 3, 3, 0, 3, 0, 1, 2, 0, -1, 0, -1, 2, 2, 1, -1, 3, 1, 0, 2, 2, -1, 2, 1, -1, 3, 0, 1, 1, -1, 3, 1, 3, 0, 1, 3637, 740, 681
2, 3, 2, 0, 1, 3, 0, 2, -1, 3, 1, 3, 2, -1, 0, 2, 2, 1, 2, -1, 1, 2, -1, -1, 0, 2, 3, 3, 1, -1, 2, -1, 3, 1, 1, 0, -1, 0, 0, -1, 3, 1, 1, -1, 0, 0, 3, 0, -1, 3, 3310, 740, 681
1, 2, 0, 1, -1, -1, -1, 3, 1, 1, -1, 3, 1, 2, 2, -1, 1, 2, -1, 2, 2, 0, 1, 0, 3, 2, 0, 0, 2, 1, 0, -1, 0, 2, 3, -1, 3, 2, 1, -1, -1, 3, 1, 1, -1, 0, 0, 3, 0, 3, 3704, 740, 681
2, 2, 2, -1, 2, 1, 1, 1, 3, 2, 1, 1, -1, 1, 3, 3, 3, 3, 0, 0, -1, 0, -1, 0, 0, 0, -1, 0, 2, 1, 0, 1, 2, 1, 3, 2, 1, 3, 0, 3, 3, 2, 1, -1, 0, 3, 1, 2, 0, 2, 3686, 740, 681
1, 3, 1, 2, 0, 0, 1, 1, 0, 2, 2, 0, 3, 0, 0, 3, -1, 2, 1, 3, 3, 1, 3, -1, 1, 1, -1, 3, -1, 0, 1, 2, 0, 3, -1, 0, 3, -1, 2, 2, 0, 1, 1, 2, -1, 2, -1, -1, 2, 3, 3586, 740, 681
-1, -1, 1, 0, 0, 2, 1, 0, -1, 3, 1, 1, 3, 2, -1, 3, 3, 2, 1, 3, 2, 1, 3, 0, 1, 2, -1, 1, 2, 1, 3, 3, -1, 3, 0, 0, 2, 1, 0, 0, -1, 2, 3, 0, 0, 1, -1, 0, 1, -1, 3731, 740, 681
3, 1, 0, -1, 3, -1, 2, 2, 2, 0, -1, 0, 1, 3, 0, 3, 1, 3, 2, 1, 0, 0, 1, 0, 1, -1, 2, 0, 1, -1, 0, 3, -1, 1, 1, 2, 0, 2, 0, 2, -1, -1, 3, 2, 3, 1, -1, 1, -1, -1, 3602, 740, 681
3, 3, -1, 1, 3, -1, 1, 0, 1, -1, 0, 1, 2, 2, 2, 3, -1, 1, 2, 0, 1, 0, 1, 2, 0, 2, 0, 2, 3, 2, 0, 2, -1, -1, 0, 0, -1, 0, 2, 3, 3, 1, 0, 3, 0, 1, 2, -1, -1, 1, 3662, 740, 681
3, -1, -1, 2, -1, 2, -1, -1, 0, 0, -1, 3, 1, 0, -1, 3, 3, 0, 2, 2, 1, 1, 2, 2, 2, -1, 0, 3, 0, 3, -1, -1, 2, 0, 0, 3, 1, 1, 0, 1, 3, -1, 1, 3, 3, 1, 2, 1, 0, 2, 3410, 740, 681
2, -1, 2, 1, 2, 3, 0, 0, -1, 0, 2, 0, 1, 3, 0, 3, 0, 0, 2, 0, -1, 1, 2, 1, 1, -1, -1, 0, -1, 2, 3, 0, 3, 1, 3, 2, 3, 2, -1, 2, 2, -1, 1, -1, 1, 1, -1, -1, 1, 0, 3526, 740, 681
3, 3, -1, -1, 0, 3, 1, 1, 2, -1, -1, 0, 2, -1, 3, 0, 3, 0, 3, 2, 2, 1, 2, -1, -1, -1, 1, -1, 0, -1, -1, 1, 0, 3, -1, 2, 3, 1, 3, 0, 1, 1, 3, 2, 2, 1, 3, 2, -1, 0, 3007, 740, 681
3, 2, -1, 1, -1, 3, -1, 0, 3, 2, 3, -1, 2, 0, 2, 0, 0, 1, 1, 1, 1, -1, 2, 3, 1, 2, -1, 0, 2, 0, -1, 0, 0, 1, 2, 1, 0, -1, 3, 3, 2, 1, 3, 3, 1, -1, -1, 0, 0, 3, 3576, 740, 681
0, 1, 1, -1, 3, 1, 2, 0, -1, 3, -1, 1, 1, 1, 0, 2, 2, 1, 2, -1, 2, 2, 0, 1, 3, 3, 2, 0, 1, -1, 0, 3, 3, 2, 0, 3, 0, 0, -1, 2, 3, 2, 2, -1, -1, 0, 2, 0, -1, -1, 3625, 740, 681
3, 0, 1, -1, 3, 1, -1, -1, 2, 2, 0, -1, -1, -1, -1, 3, 2, 0, 0, 1, 0, 3, 3, 1, 1, -1, 1, 1, 2, 1, 1, 0, 0, -1, -1, 0, -1, 1, 0, 3, -1, 2, -1, 2, -1, 2, 2, 2, -1, -1, 2990, 740, 681
2, -1, 3, -1, 3, -1, 2, 3, 2, 1, 3, 0, -1, 2, 2, 1, 3, 0, 0, 0, -1, 2, -1, 1, 3, 2, -1, 2, 2, -1, -1, 1, 1, 0, 3, 3, 1, -1, 0, 1, 1, 1, 0, 2, 1, 0, 2, 0, 0, 0, 3574, 740, 681
-1, 2, 2, -1, 2, 3, 3, 1, -1, 3, -1, 2, 1, -1, 0, 1, 3, 0, -1, -1, 0, -1, 0, 0, -1, -1, 2, 3, 1, -1, 2, -1, -1, 2, 0, 1, 0, 2, 0, 1, 1, 0, 2, -1, 1, 2, 1, 1, 2, 1, 3420, 740, 681
3, -1, 2, -1, 3, -1, 1, 0, -1, 0, -1, -1, -1, 0, -1, 0, 1, 1, 1, 3, 2, 0, 3, 0, 2, 1, -1, 3, 1, 0, 2, 2, 2, 2, 2, 1, 3, 3, -1, 1, -1, 0, 1, 2, 2, 0, 0, 1, 3, 0, 3412, 740, 681
2, 0, -1, 1, 2, -1, 3, 0, 0, -1, -1, 0, 1, 3, 0, 3, 0, 1, -1, 2, 3, 2, -1, 2, 1, 2, 1, -1, 3, 2, -1, 1, 1, 0, 2, 0, -1, 0, 2, 2, 1, 3, -1, 1, -1, 3, 2, 0, 3, -1, 3326, 740, 681
3, 1, 1, 3, -1, 2, 0, -1, 2, 3, 0, 2, 1, 2, 3, -1, 3, 3, 0, -1, 1, 3, 3, 2, 0, 0, 3, 2, 2, 2, -1, 1, 0, 2, 3, -1, 0, 0, 1, 0, -1, 1, 0, 3, -1, 0, 2, 2, -1, 1, 3572, 740, 681
0, -1, -1, 3, 0, 1, -1, -1, -1, 0, 1, 0, 1, 3, 0, 3, 3, 1, 1, 3, 0, 0, 2, 2, 3, 2, 2, 2, 1, 2, 1, 1, 0, -1, -1, 0, -1, 2, 3, -1, 2, 1, -1, 1, 2, 0, 3, 0, 3, -1, 3496, 740, 681
-1, -1, 3, 3, 1, 0, 0, 0, 3, 2, 0, 3, 2, -1, -1, 1, 0, -1, -1, 0, 1, 2, 1, 2, 0, 3, 0, -1, 2, 1, 2, -1, 3, 3, -1, -1, 0, 0, 1, 2, 2, -1, 0, -1, 2, 2, 2, 1, 3, 0, 3236, 740, 681
3, -1, 3, 2, 2, 1, 2, 3, 1, 0, 2, 0, 0, -1, 1, 1, 1, 3, -1, 2, -1, 3, 2, 0, 1, 3, 0, 2, -1, 3, 1, 1, -1, 2, 0, 2, 0, -1, 2, 0, -1, 0, 2, 1, 2, -1, 0, 0, 0, 3, 3860, 740, 681
0, 2, -1, 3, 2, 0, 3, 3, 3, -1, 0, 0, 1, 1, -1, 2, -1, 0, 2, 3, 0, 1, 2, 1, -1, 2, -1, 0, 2, 3, 0, 3, -1, 0, -1, 0, 1, -1, 1, 3, 1, 0, 2, 2, 2, 1, 3, 3, -1, 3, 3528, 740, 681
0, 0, -1, 0, 2, 0, 1, 1, 3, 2, 0, 2, 3, 2, -1, 0, 1, -1, -1, 1, 2, 3, 3, 0, -1, 3, 3, 2, -1, 3, 2, 0, 0, 1, 1, 0, 0, 1, -1, -1, -1, 2, -1, 1, 2, 3, 2, 2, 1, 1, 3620, 740, 681
1, 1, 0, -1, 0, 3, 0, 2, 3, 3, -1, -1, -1, 0, 3, 0, 0, 0, -1, 3, -1, 1, 1, 1, 3, 2, 0, 2, 2, 1, 3, 2, 1, 2, 1, 2, 1, 3, 1, 2, -1, 2, 2, 2, 1, 1, -1, 0, 0, -1, 3717, 740, 681
2, 2, -1, 2, 3, 2, -1, 0, 3, 1, 0, 2, -1, 1, 2, -1, 0, 2, -1, 0, 2, 0, 3, 0, 2, -1, 2, -1, 0, 0, 1, 3, 1, -1, -1, 1, 3, 1, 1, 3, 1, -1, 3, 3, -1, 1, 0, 0, 3, 0, 3334, 740, 681
0, 3, -1, 1, 1, -1, 1, -1, 2, 0, 0, -1, 2, 2, 3, 0, 1, -1, 0, 2, 1, -1, 2, 2, 0, 0, -1, 1, 3, 3, -1, 3, 0, 0, 0, 2, 1, 3, 0, 2, 1, 0, 3, -1, -1, 2, 2, -1, 3, -1, 3527, 740, 681
2, 3, 0, 0, 3, 3, 2, 3, 1, 3, 2, 0, 0, -1, 1, -1, -1, 2, 1, 0, 1, 0, -1, -1, 0, 2, 2, 0, -1, 1, 1, -1, -1, 2, -1, 0, 2, 1, 3, 3, 2, 3, 2, -1, 1, 3, 2, 2, 0, 0, 3416, 740, 681
0, -1, -1, 3, 0, 1, 1, 1, -1, 0, 2, -1, 1, 1, -1, 1, 1, 3, 2, 0, 2, 0, 0, 0, 2, 2, 3, 3, 1, 0, 1, -1, 2, 0, 2, 0, 0, 3, -1, 1, 2, 0, 2, -1, -1, -1, 2, 3, 2, 3, 3656, 740, 681
1, 0, 3, -1, 0, 0, 0, 2, -1, -1, 2, -1, 1, 2, 2, 0, 0, -1, -1, 2, 1, 3, 2, 3, 1, 2, 2, -1, 0, 1, 3, 1, 1, 3, 2, 1, 1, 2, 3, 3, -1, 1, 2, 3, 3, 0, 1, 3, 0, -1, 3512, 740, 681
2, 0, 3, -1, -1, 1, 2, 0, 3, 0, 0, 1, 1, 1, 2, 0, 2, 3, 1, 1, 1, 0, -1, -1, 0, 2, 0, 0, -1, 3, 3, 1, -1, 3, 3, 1, 2, 0, 2, 3, 3, 2, 0, -1, -1, 1, 0, 2, 2, 2, 3679, 740, 681
2, 1, -1, 1, -1, 0, 0, 0, 0, 3, 2, -1, 2, 2, 3, 0, 2, 3, 1, -1, -1, 0, 0, 2, 3, -1, -1, 2, 1, 3, 0, 3, 1, 2, 2, 2, 1, 3, 1, 1, 3, 0, -1, 1, -1, -1, 0, 3, 2, -1, 3366, 740, 681
-1, -1, 2, 1, 0, 2, 2, 0, 2, -1, 2, 1, 3, 0, 1, 3, -1, -1, 3, 2, 0, 3, 2, 1, -1, 1, 1, 1, 3, -1, 1, 0, -1, 0, -1, 1, 2, 1, 0, 2, -1, 2, 3, 3, 3, 0, 1, -1, 3, 0, 3372, 740, 681
3, 0, -1, 2, 3, 1, 2, 2, 1, 1, 0, 0, -1, 2, -1, 0, 3, 0, 0, 2, 1, 2, 3, 0, -1, -1, 1, 2, 3, 0, 3, 3, -1, 3, -1, 3, 1, 2, 1, 2, -1, 3, 2, 0, 3, 1, 0, 1, -1, 2, 3510, 740, 681
-1, 1, 1, -1, 3, 0, 0, 0, 2, 0, 2, 1, 3, 2, 1, -1, 0, 3, 0, -1, 3, 3, 2, 0, 2, 3, -1, 1, 0, 1, -1, 1, 1, 1, 0, 2, 1, 0, 2, 2, 3, -1, 0, 3, -1, 0, 0, 2, 2, -1, 3735, 740, 681
0, 3, 1, 3, 0, 0, 1, 2, -1, 3, -1, -1, 3, 2, 1, 1, 2, 1, 2, 0, 1, 2, 2, 0, -1, 3, 3, -1, 0, 3, 3, 3, 2, 1, 2, 3, 0, 2, -1, 1, 1, 0, 1, 2, 0, 2, 1, -1, 0, -1, 3665, 740, 681
1, 0, 2, -1, 0, 0, 1, 2, 2, 1, -1, 3, -1, 2, 2, -1, 2, 3, 1, 3, -1, 2, -1, -1, 3, -1, 1, -1, -1, 0, 2, -1, 0, 1, 1, 1, 3, 2, 1, 0, 1, 3, 2, 0, 0, 3, 1, 0, 1, 0, 3287, 740, 681
1, 0, 2, 0, 3, 1, 1, 3, -1, -1, 2, 3, 0, 2, 3, 1, -1, 1, -1, -1, 0, -1, 1, 1, 3, 1, 0, 0, 3, 2, 0, -1, 2, 1, 1, 2, 2, 2, 2, 3, 3, -1, 0, 0, 2, 3, 2, -1, -1, 0, 3620, 740, 681
1, 0, 3, 0, 1, 2, 0, -1, 1, 1, 0, -1, 2, 2, 1, -1, 0, -1, 2, 0, 3, 0, -1, 2, 2, 1, 3, 2, 3, -1, -1, 3, 2, 2, 0, -1, 1, -1, 2, 1, 3, -1, -1, -1, -1, 2, 3, 0, -1, 0, 3273, 740, 681
2, 2, -1, -1, 0, 0, 0, 0, 0, -1, 3, 2, 3, -1, 1, 3, 2, 3, 1, 3, -1, 2, 1, -1, -1, -1, 0, 2, 2, 1, 1, -1, 3, 1, -1, 3, 1, 0, 0, 3, 3, 1, -1, 1, -1, 2, -1, -1, 0, 2, 3095, 740, 681
3, 0, 1, 2, 0, 1, 3, 1, 0, 0, -1, 3, 1, 0, 1, 2, 0, 2, 2, -1, 0, 3, -1, 0, 3, 3, 1, 0, -1, -1, 2, 1, 1, -1, 3, 2, 3, -1, 2, -1, 3, -1, 3, 1, 3, -1, 2, 2, -1, -1, 3277, 740, 681
0, 0, 1, 3, 0, 2, 0, -1, 1, 2, 0, 2, 1, 3, 0, 1, 1, 1, 0, 2, -1, 2, 0, -1, 2, -1, -1, 3, 3, 0, 1, 2, 2, -1, 1, 3, 2, 0, 0, 3, 1, -1, 3, 1, -1, 3, 1, 3, 3, 0, 3641, 740, 681
3, 3, 1, 3, 2, 2, 1, 1, -1, 2, 0, 2, 1, 2, 3, 3, -1, -1, 0, 0, 0, -1, -1, -1, 0, 0, -1, 2, 2, 3, 3, 1, 3, 0, 0, 3, 1, 1, 2, 1, 0, -1, 0, 0, 2, -1, 2, 3, 1, -1, 3420, 740, 681
2, 0, -1, 1, 2, 0, 0, 3, 2, -1, 0, 1, 2, 3, 0, 0, 2, -1, -1, 1, -1, -1, 2, 1, 1, 3, -1, 3, -1, 1, 1, -1, 2, 0, 2, 1, 2, 1, 3, 0, 2, 0, 3, 2, -1, 3, 1, 3, -1, -1, 3401, 740, 681
-1, 1, 2, -1, 2, 3, 1, -1, 3, 2, -1, 1, 2, 0, 2, 2, 0, -1, 0, 1, 0, 3, 0, 0, 0, -1, 3, 2, -1, 3, -1, 1, 2, 3, 1, 1, 0, -1, -1, -1, 1, 3, 3, 2, 0, 1, 1, -1, -1, 2, 3140, 740, 681
3, -1, 2, 0, 3, 2, 1, 1, 3, 2, 1, -1, 1, 0, 3, 1, -1, -1, 1, 3, 2, 0, 1, 2, 1, 2, 3, 0, -1, 2, 2, 2, -1, 1, -1, -1, 3, 1, 3, 1, -1, -1, 2, 0, 0, -1, 1, 0, -1, -1, 3018, 740, 681
3, 1, -1, 3, 1, 0, 2, -1, 1, -1, 0, 2, 0, 2, 0, 1, 2, -1, -1, -1, 2, 0, 1, 0, 2, -1, 0, 0, 2, 1, 2, -1, -1, 2, 0, 1, 1, -1, 0, 0, 2, 3, 1, 1, 3, 1, 3, 2, -1, -1, 3680, 740, 681
3, -1, -1, 2, 1, 3, 0, 3, -1, -1, -1, 3, 1, 0, 3, -1, 3, 1, 3, 2, 0, 1, 0, 1, 1, -1, 3, -1, 0, 2, 0, -1, 2, 3, 1, -1, 0, 0, 3, 1, 2, 2, 2, 2, 0, 2, 3, 0, 1, 2, 3406, 740, 681
3, 0, 2, 3, -1, 0, -1, 1, 0, 3, 2, 2, 0, -1, 0, 3, 1, 2, 3, -1, 1, 0, 0, -1, -1, 1, 3, 0, 1, 1, 1, 0, -1, 3, 2, 2, 2, 1, 3, 1, -1, 1, -1, 2, 2, 3, -1, 0, 1, 3, 3588, 740, 681
0, 0, 1, 2, 1, -1, 3, -1, 2, 0, 1, 2, 3, 1, 1, 3, 0, 1, 2, 3, 0, -1, 2, -1, 1, 2, 2, 1, 3, 0, 0, 1, -1, 2, -1, 3, 2, -1, -1, 2, 0, 3, 3, -1, -1, 0, 0, 2, -1, 0, 3463, 740, 681
1, 3, 3, 1, 3, -1, 1, 1, -1, 1, -1, 0, -1, 1, 0, 3, 2, 0, 0, 2, -1, 2, 2, 1, 2, 1, 1, 2, 3, 2, 0, 1, 3, 0, -1, -1, -1, 3, 2, -1, 2, 3, 0, 2, 1, 0, -1, 0, 3, 2, 3393, 740, 681
3, 3, 0, 2, 1, -1, 1, 3, 0, 2, -1, 0, -1, -1, 2, 0, -1, 1, -1, -1, 3, -1, 3, -1, 0, 2, 0, 0, -1, 1, -1, 1, 0, -1, 1, 2, 2, -1, -1, 3, 2, -1, 1, -1, 2, 2, 2, 1, 0, 2, 3115, 740, 681
0, 3, 0, 2, 3, -1, -1, 1, 3, 1, 2, -1, 3, 1, -1, 0, -1, 0, 2, 0, -1, 0, -1, 1, -1, 1, 3, 1, 0, 1, 1, 2, -1, 1, 2, 1, 2, 2, 2, 3, 2, 0, 3, 0, 2, 1, 2, 2, 3, 1, 3646, 740, 681
-1, 2, 1, 1, 1, 0, 1, 0, 2, 0, 2, 0, 0, 2, -1, 3, 2, -1, -1, 1, -1, 0, 0, 2, 3, 3, -1, -1, 3, -1, 2, 3, 1, 0, -1, 2, 1, 3, 0, 2, -1, 1, -1, -1, 2, 1, -1, 0, 1, 3, 3381, 740, 681
3, 1, 1, 2, 3, 0, 0, 0, -1, 0, 1, 2, -1, 3, 1, 1, -1, -1, 1, 2, 1, 3, 2, 2, 3, -1, 2, -1, 0, -1, 3, 3, 3, -1, 0, 2, -1, 0, 3, 2, 0, 3, 0, 0, 1, 2, 0, 2, 0, 1, 3500, 740, 681
3, 1, 1, -1, 2, 3, 3, 0, 2, 1, 1, 3, -1, 3, 1, 3, 3, -1, 2, 3, 2, 2, 0, 1, 2, 2, 0, 2, 2, -1, -1, 0, 0, 2, 1, 2, 0, -1, 1, 0, -1, 0, 0, -1, -1, 3, 0, 3, -1, -1, 3432, 740, 681
1, 0, 0, -1, 3, 2, -1, -1, 0, -1, 1, 0, 0, 0, -1, 0, 2, 0, 2, 3, 1, 0, 2, -1, 1, 2, 2, 3, 1, -1, -1, 2, 3, 1, 3, -1, 1, 3, 1, -1, -1, 0, 2, 2, 3, -1, 1, 1, 2, -1, 3375, 740, 681
-1, 0, -1, 2, 2, 1, -1, 2, -1, 0, 3, 3, -1, 0, 1, 2, 3, 1, 3, -1, -1, -1, 0, 0, 0, 3, 1, 1, 1, 1, 3, 2, 0, 0, 3, 2, 0, 1, 1, 1, 0, -1, -1, -1, 0, -1, 1, 3, 3, 3, 3253, 740, 681
-1, 3, 3, 2, 0, 0, 1, 2, 3, 0, 1, 2, -1, 2, -1, 3, 0, 2, 1, 0, 0, 2, 2, 1, 1, -1, 0, -1, 3, -1, -1, 1, -1, 1, 3, 3, 3, 3, 1, 3, 0, -1, -1, 1, 3, 2, 2, 2, 0, 2, 3227, 740, 681
-1, -1, -1, 1, -1, 3, 2, 0, 2, 1, 2, 0, -1, 0, -1, -1, 0, 3, 2, 3, 0, 3, -1, 2, 2, 2, 3, 0, 2, 2, 3, -1, 3, 1, 1, 1, 2, 3, 3, 1, 1, 2, 3, 1, 0, -1, 0, 1, 1, 1, 3371, 740, 681
2, 0, 0, -1, 1, 3, 3, 2, -1, 1, 0, 1, 0, 1, -1, 2, -1, 3, 1, 1, -1, 0, 2, 0, 2, 3, -1, 1, 3, -1, 2, 1, -1, 2, 3, 2, 2, 0, 1, 0, -1, 3, 2, 0, 3, 1, -1, 0, 0, 1, 3629, 740, 681
1, 2, 1, -1, 1, -1, -1, 2, -1, -1, 2, 1, -1, 0, 3, 0, 3, 0, 0, 3, 1, 1, 1, -1, 0, 3, 1, 1, -1, -1, -1, 2, 2, 1, -1, 1, 0, 0, 2, 3, -1, 0, 2, 2, 2, 0, 1, -1, 2, 3, 3275, 740, 681
-1, -1, 1, -1, 3, -1, 3, 2, 0, 0, 1, 2, 3, -1, 0, -1, 2, 1, 1, -1, 0, 1, 0, -1, 3, -1, -1, 3, 2, 0, -1, 3, 2, 3, -1, 1, 1, 3, 3, 3, 2, 0, 2, -1, 0, 3, 0, -1, 0, 2, 3030, 740, 681
3, 2, -1, 2, 1, 2, 3, 3, 3, -1, 1, -1, 2, 1, -1, -1, 1, 1, 3, 2, 3, 0, -1, 0, -1, 3, 3, 0, 3, 2, 1, 0, 0, 2, 2, 1, 0, 1, 3, 2, -1, 0, 0, 0, -1, 0, -1, 0, 3, -1, 3596, 740, 681
1, 3, 2, -1, 0, 2, -1, -1, 3, 0, 0, 3, 2, 1, -1, 1, 1, -1, 2, 2, 1, 3, 2, 3, 2, 2, -1, -1, 0, -1, 1, 3, 3, 0, 2, 1, 2, 2, 0, 3, 3, -1, 0, 3, 1, 1, 1, 0, 0, 1, 3322, 740, 681
1, -1, 1, 1, -1, 0, 2, 1, -1, -1, 0, 3, -1, 0, 3, -1, 3, -1, 2, -1, 0, -1, 1, 1, 3, -1, 1, 2, 0, 2, 0, 3, 0, 2, 0, 0, 2, 2, 1, 2, 2, 0, 3, 2, 1, 1, 2, 3, -1, -1, 3349, 740, 681
3, 2, 0, 1, 0, 3, -1, 0, -1, 0, 2, 3, 3, 2, 2, 1, 2, 1, 2, -1, 2, 0, 2, 2, 3, 1, 0, 0, 1, 0, 1, -1, 0, 3, 0, 0, 1, -1, -1, 3, 1, -1, 3, 1, 3, -1, 3, 2, -1, 3, 3621, 740, 681
2, 0, 2, 3, 0, 1, 3, 2, -1, 2, 3, 2, 3, 1, -1, 0, 0, 3, 2, 2, 1, 1, -1, 0, -1, 1, 3, 1, 3, 0, 2, -1, 2, -1, 0, 0, 0, 0, 0, -1, 1, 3, 2, 1, -1, 3, 2, -1, 0, -1, 3658, 740, 681
0, 3, 1, 0, 2, -1, 0, 0, 3, 1, 2, -1, -1, 1, 2, -1, 0, -1, 1, 0, 2, -1, 1, 0, 1, -1, 3, 1, 0, 2, 3, -1, 3, 2, 2, 3, 3, 1, 1, 0, -1, 2, 2, 0, 2, 2, 0, 3, -1, 1, 3564, 740, 681
3, 2, 2, 1, 1, 2, 2, 1, 0, 0, 1, 3, 3, 2, 2, 1, 2, -1, 3, 1, -1, 1, 3, 0, 0, 1, -1, 3, 0, 0, -1, 0, 2, 0, 0, -1, 1, -1, 0, 1, 3, 3, 3, -1, 0, 2, 0, -1, 1, 2, 3752, 740, 681
0, 3, -1, 0, 2, 1, 1, -1, 3, 0, 3, 0, 0, -1, 2, 1, 1, -1, 1, 3, 2, 1, 1, -1, -1, 2, 2, 2, 1, 0, 0, -1, -1, 0, 2, 3, 0, -1, 2, 3, 0, 3, 2, 3, 1, 0, -1, 1, 0, 1, 3687, 740, 681
