1,2,3,0,2,2,-1,0,0,1,-1,0,1,-1,0,0,2,3,-1,-1,0,1,-1,-1,2,3,-1,2,2,3,1,2,1,-1,2,1,-1,1,3,-1,0,-1,3,-1,2,0,2,-1,-1,-1,96296,488,99556
3,2,3,0,2,-1,3,2,3,-1,1,-1,2,0,-1,0,2,-1,0,2,1,2,1,1,3,3,1,-1,1,1,0,3,0,2,1,-1,3,0,2,2,1,-1,2,-1,1,0,1,1,0,0,95860,597,99487
2,2,1,2,3,2,3,3,1,1,1,0,0,3,0,2,0,1,3,1,3,2,-1,-1,3,-1,3,2,3,-1,0,0,-1,-1,0,0,1,2,0,3,1,-1,3,-1,0,1,1,1,2,2,95655,598,99468
2,3,2,-1,2,3,-1,2,1,0,0,0,1,-1,0,0,0,2,3,1,-1,2,1,2,1,2,3,0,3,2,2,3,-1,-1,1,1,0,3,1,-1,1,3,0,1,1,-1,-1,0,0,3,95873,572,99491
-1,1,3,-1,2,0,1,0,3,0,-1,0,2,-1,2,-1,2,3,0,3,-1,3,3,0,2,-1,-1,1,0,1,2,2,0,-1,2,0,3,1,0,3,-1,-1,2,1,1,1,1,-1,-1,2,96340,515,99551
2,-1,1,1,3,2,1,2,1,2,3,0,0,0,1,3,-1,0,-1,2,2,2,0,-1,0,3,1,1,2,3,3,-1,2,0,1,3,3,3,1,3,0,0,1,2,0,-1,2,0,1,-1,95561,612,99461
1,3,3,0,1,1,-1,-1,2,0,0,2,-1,0,1,0,-1,-1,-1,2,0,2,2,2,-1,3,3,2,3,0,2,1,-1,0,-1,-1,0,-1,0,2,-1,1,-1,3,-1,2,1,3,0,-1,96405,495,99566
3,3,2,2,3,2,-1,1,-1,1,2,1,2,3,1,0,3,0,0,0,3,2,1,0,2,0,-1,-1,2,-1,3,2,-1,3,3,3,3,1,0,0,-1,1,0,1,-1,1,1,0,-1,1,96073,589,99496
2,1,3,2,-1,2,-1,3,1,1,1,0,3,0,-1,0,0,3,2,-1,-1,-1,1,0,-1,0,2,0,0,2,2,-1,-1,1,2,2,1,1,0,-1,1,-1,-1,3,0,-1,1,3,-1,1,96221,517,99543
2,2,2,0,1,2,0,-1,3,2,2,-1,3,3,1,3,3,1,-1,-1,0,0,2,0,1,1,3,-1,3,-1,2,0,-1,0,1,1,0,1,0,2,0,3,1,2,0,0,1,-1,3,3,95601,599,99468
0,2,2,3,2,1,3,3,-1,-1,0,2,2,-1,1,3,-1,-1,1,2,1,-1,1,0,-1,-1,3,0,-1,0,1,2,0,1,2,0,0,3,0,1,0,2,-1,1,1,-1,0,2,1,-1,96279,551,99541
2,3,-1,1,1,0,-1,3,0,3,1,0,-1,2,-1,3,-1,2,1,3,3,0,2,1,0,0,0,2,1,-1,3,1,-1,0,-1,1,2,2,3,2,2,1,2,0,-1,3,2,1,3,1,95923,582,99483
2,2,2,3,3,-1,0,2,-1,3,1,2,2,1,1,1,-1,-1,-1,0,-1,0,3,3,-1,1,0,3,2,-1,-1,0,3,0,-1,1,0,3,2,0,0,1,2,2,0,1,-1,1,2,-1,96088,547,99537
3,2,1,3,0,1,-1,-1,0,2,0,2,3,3,-1,-1,3,-1,0,-1,-1,-1,1,3,2,1,2,1,0,1,3,1,1,2,2,-1,0,0,3,-1,-1,3,2,-1,0,2,1,1,2,3,96392,555,99528
3,1,3,1,0,-1,-1,3,2,-1,-1,1,3,-1,-1,2,2,-1,2,0,1,-1,3,3,0,2,2,0,0,3,0,0,2,-1,2,3,-1,-1,2,0,-1,1,3,0,0,-1,1,1,2,-1,96740,516,99567
1,1,-1,2,2,3,1,2,1,3,-1,0,2,3,-1,2,2,1,3,2,2,-1,-1,0,0,3,3,0,3,1,2,-1,2,1,-1,1,3,3,1,0,0,0,3,0,0,0,1,3,-1,1,95828,609,99474
1,3,0,-1,1,-1,0,1,1,3,2,0,3,0,1,2,1,-1,3,3,1,-1,2,-1,0,2,0,0,3,2,1,0,3,1,2,3,0,1,3,-1,3,2,1,-1,0,3,1,2,2,2,95470,625,99452
3,1,2,2,-1,-1,1,0,2,1,1,0,3,-1,0,2,2,0,-1,0,0,-1,-1,1,-1,1,1,-1,-1,3,-1,3,3,2,3,-1,3,2,1,0,2,-1,-1,1,0,2,3,1,0,-1,96361,517,99548
3,1,1,1,-1,0,-1,-1,1,2,-1,2,2,1,3,1,2,0,-1,0,2,1,3,3,1,-1,2,2,0,-1,3,-1,0,3,3,0,3,3,0,1,3,0,2,1,-1,0,2,1,2,0,95788,593,99486
-1,3,3,2,3,1,3,1,0,3,1,3,1,2,-1,0,-1,0,1,1,-1,0,0,1,2,-1,-1,0,1,2,0,2,-1,2,1,3,0,0,2,2,2,2,2,-1,-1,1,0,3,1,-1,95750,572,99490
2,0,2,3,3,0,3,2,2,2,0,3,3,1,3,0,1,2,1,3,1,2,-1,3,1,3,0,0,-1,-1,1,1,0,-1,2,-1,-1,1,2,-1,2,1,1,0,-1,0,1,0,-1,-1,95754,575,99486
0,-1,1,3,-1,-1,3,-1,2,2,3,3,3,0,3,3,-1,0,0,-1,1,1,2,2,2,1,2,1,1,0,3,1,-1,2,1,-1,0,0,3,-1,0,-1,2,3,-1,0,1,1,2,0,95800,562,99499
3,2,2,-1,1,3,0,1,0,3,-1,0,0,2,2,3,0,1,0,1,-1,-1,1,-1,2,1,0,2,0,-1,3,1,-1,0,2,2,1,3,2,0,0,-1,-1,2,3,3,1,1,3,3,95796,569,99496
2,-1,3,0,3,3,-1,3,0,3,1,1,2,0,2,3,1,1,-1,-1,3,3,2,0,3,0,2,1,2,0,2,-1,-1,-1,3,0,-1,-1,1,1,1,-1,3,0,1,2,0,0,-1,2,96366,559,99520
2,1,1,3,3,-1,1,3,0,1,0,2,3,-1,-1,1,0,0,-1,0,-1,3,3,0,2,2,1,-1,-1,3,0,2,-1,2,2,2,3,1,3,3,-1,0,1,2,0,0,1,1,1,0,95655,581,99484
-1,2,0,0,0,1,0,-1,1,0,-1,-1,2,-1,2,2,1,0,2,-1,-1,2,1,1,-1,1,2,3,3,0,1,1,3,1,3,3,-1,3,1,2,0,2,0,2,1,-1,1,0,3,0,95831,571,99513
0,-1,3,-1,1,2,0,0,1,2,1,-1,-1,-1,0,2,-1,0,-1,-1,2,2,3,0,-1,-1,0,0,2,-1,1,3,3,-1,2,0,1,2,0,3,1,-1,2,3,1,1,1,2,-1,3,96267,515,99562
-1,1,1,1,-1,-1,0,2,2,3,2,0,2,1,1,2,-1,-1,1,-1,0,0,2,1,-1,0,-1,-1,3,2,1,0,-1,2,3,2,-1,0,0,3,0,1,0,2,1,2,3,1,-1,3,95838,567,99513
-1,-1,-1,3,1,2,2,3,1,3,0,0,2,1,-1,1,2,0,1,1,3,0,0,2,-1,3,2,1,2,-1,0,3,0,0,3,2,1,0,3,3,-1,0,3,2,-1,1,2,3,2,0,95764,591,99478
0,-1,1,0,-1,-1,-1,3,1,3,1,-1,-1,3,3,2,-1,2,1,0,2,1,-1,2,1,1,3,0,-1,2,0,0,2,-1,3,3,0,0,3,0,2,-1,2,-1,1,3,3,1,1,0,96093,553,99525
3,2,-1,-1,1,1,-1,3,2,2,2,0,-1,1,3,3,1,2,-1,-1,2,0,1,0,1,-1,1,0,2,0,-1,2,2,0,2,1,3,-1,3,2,1,1,3,0,0,1,3,0,1,3,96038,585,99500
0,2,0,1,-1,3,3,-1,1,3,1,3,3,2,3,1,0,0,2,1,-1,0,2,-1,2,-1,0,-1,3,-1,2,3,-1,0,2,3,1,-1,0,-1,-1,1,-1,2,1,0,-1,0,2,1,96081,520,99535
2,3,0,3,1,3,-1,3,0,0,-1,-1,0,3,2,0,-1,-1,2,3,1,0,2,-1,1,2,2,3,-1,3,1,2,0,2,1,2,1,-1,3,3,0,0,2,-1,-1,2,1,0,0,1,95762,575,99493
0,1,0,0,1,2,-1,3,1,3,3,-1,1,0,2,2,1,3,1,-1,2,-1,-1,2,0,1,1,-1,3,0,2,0,1,2,3,1,0,-1,-1,2,-1,3,3,0,0,0,3,-1,1,2,95866,583,99494
1,2,3,1,1,0,-1,2,1,2,0,1,2,2,2,0,3,2,1,0,1,3,3,-1,-1,2,3,-1,2,0,3,3,0,3,2,-1,-1,0,1,0,0,1,1,-1,3,0,-1,0,1,1,95693,609,99474
3,-1,2,-1,3,-1,0,0,2,3,3,0,1,-1,1,2,0,-1,1,0,-1,0,-1,1,3,2,1,-1,-1,3,-1,2,1,0,0,2,3,-1,2,0,1,1,2,2,1,3,0,2,1,-1,96156,545,99532
-1,1,2,2,0,0,1,-1,2,-1,0,1,-1,0,-1,0,1,2,1,-1,0,-1,2,3,-1,-1,2,0,3,-1,1,1,-1,3,0,2,3,2,1,0,-1,3,2,2,0,0,0,2,2,1,96046,545,99536
3,2,2,0,0,2,0,3,3,-1,2,-1,-1,3,-1,0,1,0,2,3,3,0,1,2,3,2,3,0,2,-1,1,1,1,1,-1,3,2,1,2,1,-1,1,-1,3,1,0,0,0,0,2,95915,598,99485
1,0,3,0,1,1,2,2,2,2,0,3,1,3,-1,-1,2,0,0,-1,0,0,1,-1,1,-1,1,-1,3,0,-1,-1,2,2,-1,2,1,1,2,0,-1,-1,3,3,0,1,-1,2,-1,2,96169,534,99545
1,2,-1,0,1,-1,2,2,0,2,1,-1,0,3,1,0,2,3,-1,1,3,1,2,-1,-1,-1,2,0,2,3,1,1,0,2,-1,0,0,2,1,0,-1,1,0,3,-1,1,0,2,-1,3,95791,567,99502
2,1,3,-1,3,-1,0,2,0,2,1,3,3,0,2,1,-1,1,2,0,-1,2,3,0,-1,0,2,-1,-1,1,1,2,0,-1,-1,3,3,0,0,1,-1,2,1,2,3,0,1,-1,2,1,96011,562,99526
1,3,2,2,-1,0,0,0,3,1,0,2,2,3,2,0,3,1,0,2,1,0,3,-1,-1,1,0,2,3,0,2,-1,0,0,3,-1,1,1,2,3,3,3,-1,1,-1,1,-1,-1,1,3,95587,574,99463
1,1,1,-1,1,-1,2,2,3,-1,3,1,-1,1,-1,2,-1,-1,0,-1,0,-1,2,0,2,1,1,1,0,0,3,0,0,0,3,1,-1,2,0,2,0,-1,1,2,-1,-1,3,2,3,2,96173,537,99539
2,1,-1,1,2,3,2,1,0,-1,1,0,2,3,1,3,3,2,1,1,1,2,1,0,-1,-1,2,-1,3,0,0,0,0,0,2,3,3,-1,0,1,3,3,0,2,-1,3,0,-1,2,1,95771,602,99475
2,-1,3,1,2,2,-1,3,-1,-1,2,0,0,3,0,1,1,-1,0,0,1,3,0,-1,-1,-1,-1,2,2,1,2,3,1,-1,0,0,2,0,2,1,-1,-1,0,3,2,1,-1,-1,0,2,96085.0,539,99535.0
1,-1,3,3,0,3,2,-1,3,1,1,3,0,-1,1,1,-1,3,2,2,0,2,3,3,0,2,3,1,1,2,0,1,0,2,2,-1,0,2,0,1,1,0,1,3,2,-1,1,2,3,-1,95703.0,615,99449.0
-1,1,0,0,3,-1,-1,3,-1,3,1,2,1,3,2,3,0,3,0,0,-1,2,1,2,2,0,3,1,2,-1,1,-1,0,1,0,-1,2,-1,1,2,-1,-1,3,2,-1,1,3,3,3,2,96158.0,558,99502.0
1,-1,1,2,2,2,2,0,3,3,-1,3,1,2,0,-1,1,0,-1,0,1,0,-1,2,-1,1,2,0,0,3,2,2,-1,-1,0,1,3,0,-1,1,0,-1,0,1,0,3,2,1,2,-1,96136.0,570,99528.0
0,-1,0,0,2,-1,1,-1,3,0,-1,0,2,-1,2,1,1,1,1,2,3,2,1,0,2,-1,-1,0,3,2,-1,0,2,1,-1,-1,-1,2,1,0,0,-1,0,3,1,3,3,2,-1,1,96169.0,547,99533.0
-1,-1,2,-1,-1,0,2,0,-1,3,2,3,2,-1,0,2,-1,0,0,0,-1,-1,3,1,-1,0,0,-1,3,-1,1,1,2,-1,-1,1,-1,1,1,2,2,3,2,3,0,2,-1,0,3,3,96924.0,498,99597.0
2,-1,0,-1,1,2,-1,0,2,3,0,2,3,-1,-1,3,-1,1,-1,3,0,2,1,3,1,-1,1,0,3,2,-1,2,1,2,-1,-1,0,0,2,0,1,0,3,0,3,1,-1,3,0,2,96182.0,556,99531.0
2,-1,3,3,-1,0,3,1,2,0,0,0,-1,1,1,1,0,3,3,2,0,0,-1,1,-1,2,0,-1,2,1,3,3,-1,2,-1,0,-1,3,3,1,2,2,1,2,3,2,1,2,-1,0,96200.0,589,99518.0
-1,0,2,-1,0,2,1,3,2,2,0,1,0,3,-1,2,-1,1,3,1,1,0,0,0,2,-1,0,-1,-1,1,-1,-1,2,3,0,1,2,0,3,1,-1,-1,-1,3,1,2,1,2,1,3,95917.0,567,99503.0
0,-1,-1,2,0,2,0,3,2,1,2,1,1,3,3,1,1,0,1,-1,-1,-1,3,-1,0,2,1,1,0,1,0,2,0,2,0,0,1,-1,-1,3,3,1,-1,2,3,3,2,3,-1,-1,95991.0,561,99503.0
3,-1,3,1,2,-1,1,1,1,-1,2,2,-1,0,0,3,0,2,2,1,-1,1,0,2,2,3,1,1,3,0,0,0,1,-1,0,0,1,3,1,1,3,3,0,2,-1,-1,2,0,2,-1,95743.0,592,99478.0
0,2,0,2,1,3,-1,1,2,1,2,3,-1,2,0,0,3,-1,-1,2,3,3,2,1,0,1,2,-1,2,3,-1,0,1,2,1,1,0,3,1,-1,-1,2,-1,0,2,3,0,3,-1,3,95995.0,599,99489.0
2,-1,2,-1,-1,1,2,3,-1,-1,3,1,0,0,3,-1,3,3,-1,2,1,3,3,0,-1,3,-1,2,0,1,2,-1,3,1,1,1,3,0,2,2,-1,0,-1,0,0,2,2,0,-1,1,96542.0,559,99536.0
-1,1,2,3,3,2,1,0,1,-1,0,2,-1,1,3,1,0,0,2,3,0,2,3,-1,0,1,2,1,0,0,1,3,2,3,0,2,0,3,0,3,-1,2,1,0,2,-1,-1,2,1,3,95446.0,624,99445.0
0,0,-1,0,0,3,2,3,2,1,3,1,2,0,3,1,2,3,-1,-1,1,3,1,-1,2,0,2,3,3,3,2,0,-1,-1,2,3,1,-1,1,3,0,2,1,2,2,-1,-1,1,1,1,96061.0,590,99493.0
2,3,1,0,3,-1,1,1,2,3,0,2,1,1,3,-1,1,-1,-1,0,2,1,3,1,2,-1,1,3,1,0,1,0,0,2,0,-1,2,2,-1,0,2,2,2,-1,0,3,0,0,3,-1,95771.0,585,99463.0
3,0,1,2,0,1,2,1,1,-1,0,2,1,2,2,0,3,0,0,3,3,3,0,1,1,2,-1,0,2,-1,-1,0,-1,1,3,-1,2,-1,-1,2,1,2,-1,3,1,-1,-1,1,0,0,95980.0,572,99516.0
0,0,1,2,-1,-1,3,-1,1,1,2,0,-1,1,2,2,-1,2,1,3,-1,0,-1,-1,1,3,2,1,1,2,2,0,2,3,1,-1,2,-1,-1,3,1,0,2,1,0,0,0,3,-1,-1,96226.0,523,99526.0
1,1,0,1,2,1,2,3,1,3,2,0,3,1,-1,-1,2,-1,0,3,2,0,1,-1,1,0,2,-1,3,0,2,1,2,-1,-1,1,2,-1,2,3,3,2,0,-1,3,-1,0,0,0,0,95860.0,578,99493.0
0,3,2,-1,3,-1,1,1,-1,1,1,-1,-1,-1,1,2,3,1,0,0,2,0,2,3,0,1,0,2,1,2,-1,2,0,3,0,-1,-1,-1,2,1,1,3,1,3,3,2,0,2,0,3,95937.0,582,99504.0
2,-1,1,3,1,1,2,2,-1,0,3,2,3,3,-1,-1,-1,2,1,-1,1,1,0,0,-1,3,-1,-1,2,0,1,2,2,1,3,3,0,-1,1,2,-1,3,1,0,-1,3,2,0,3,0,96437.0,552,99539.0
-1,3,0,0,3,2,1,2,1,3,1,2,-1,-1,-1,0,3,2,3,-1,-1,2,2,0,2,1,2,1,1,0,1,2,0,1,3,-1,2,1,-1,0,0,0,1,2,0,3,1,3,3,3,95841.0,604,99468.0
95446.0,96028.0,96924.0
498,571.0,624
99445.0,99503.5,99597.0
